status_id;text
1377614988412608515;"@Coloradocrest @paulreardon013 @CarrudoDon @IBergwiesel @steve_niemiec @BridgetHolmstro @JR4_Truth @ejwwest @Robertbigbags @25_cycle @glinch72 @Narvuntien @Climatehope2 @Quantummist @IanDJbrown2 @FillmoreWhite @TheDisproof @Canadianworker2 @jimdtweet @MedBennett @d_e_mol @RoyPentland @Sander_1954 @variegated2 @redforged42 @Climate_Takes @KenworthCowboy1 @cjtjgeol @maxo531 @DawnTJ90 @DefectingGrey @EcoSenseNow @jefftonna1 @GeraldKutney @bjames280961 @BubbasRanch @gordonrlove @fagandr1 @PACleanwater @Robin_Hagues @CalvaryCroll @ArchieG74346492 @tenbobargument @KirkMMaxey @RijpeW @no2wind @kravietz_ @Dardedar @0Sundance @ClimateDepot You called it!  
Climate &amp; Covid are their tools.

Biden’s Climate Czar &amp; oligarch-

‘John Kerry: ‘Great Reset’ Will Happen At Greater Speed, Intensity Than People Might Imagine’

https://t.co/AczjAlJ43l"
1377435387895848964;"@Quantummist @JR4_Truth @IBergwiesel @CarrudoDon @TheDisproof @paulreardon013 @RijpeW @glinch72 @25_cycle @Katyaagolden @MartinJBern @Climatehope2 @ejwwest @steve_niemiec @BridgetHolmstro @Robertbigbags @Narvuntien @IanDJbrown2 @FillmoreWhite @Canadianworker2 @jimdtweet @MedBennett @d_e_mol @RoyPentland @Sander_1954 @variegated2 @redforged42 @Climate_Takes @KenworthCowboy1 @cjtjgeol @maxo531 @DawnTJ90 @DefectingGrey @EcoSenseNow @jefftonna1 @GeraldKutney @bjames280961 @BubbasRanch @gordonrlove @fagandr1 @PACleanwater @Robin_Hagues @CalvaryCroll @ArchieG74346492 @tenbobargument @KirkMMaxey @no2wind @kravietz_ @Dardedar @0Sundance Their “cures” are what will kill us.

Experimental vaccines, lockdowns, geoengineering, Carbon tackling, and fuel poverty-the product of ruinables specifically, should concern more people than the changing climate immemorial."
1377358091281342465;"@Boi_dBoi_d @DuncanRice1 @TangRoy17 @noturbine @FriendsOScience @TeaJunkie1 @no2wind @LawsonUBS @RoyPentland @GillesnFio @GreyTonka @LesleyJ62456075 @MarkELacey @JaggerMickOZ @HVACPerformance @MedBennett @markp1950 @RedDragonFly19 @ozhomeschool @ianbrow97534170 @GlenneDrover @PhilMarsom @TexCIS @manifesto2000 @DougieG @0Sundance @EuphoricEuler @SchemppShawn @UkraineTrollbot @novakglobal @downtownrob88 @am_garland @GrahamHill1234 @ScottRowein @markcojuangco @Michael_D_Crow @AlbertStienstra @johnsta04633925 @GeraldKutney @John2017abc @manlyvibemark @bazakel @MartinBrampton @BettyMatt1 @realJoeDick Thank you for defending avians.
Their stewards, NGOs, Sierra, GP, NRDC, WEF, Audubon Chapters and even ABC are promoting their APEX Predator &amp; killers, wind turbines.  

‘30,000 wind turbines located in critical bird habitats’

(More silent springs)

https://t.co/kVKADfXBhP"
1377410515077578763;@mscaldwell_dop Because last March lasted 100 years and time is reverting to normal
1377343382662512642;@erikjensen123 That was a beautiful and heartbreaking read.
1377612614163787783;"@LGTHBlog Netflix: “But...but...you’re English...”
*re-consults algorithm spreadsheet while scratching head*"
1377363491560902657;@KenPlume OMG! Yes! I remember this as too. Every time I was like WTF is WW doing in Marvel merch
1377372398610231296;Today on “Enjoying Others’ Karma” https://t.co/BRUMFtIIey
1377400413704450048;@ijuanayala I KNOOOW!
1377594559128088579;"@ThatBloke_Jesus 1-800-Call-Enos
Used to be a judge."
1377382735677808641;"@ninathedablack The fact that none of the witnesses have backed down from their assessments and comments, and have reaffirmed their beliefs calmly and matter-of-fact, gives me hope for humanity. 
Though my faith in the CJ system itself remains unmoved and minimal."
1377356393108238338;@Klar91 You’re welcome 🤘😁
1377352986163249154;@davidgrossTV If George Will were a film critic
1377614636019634177;@FookThis Immediately
1377353450875281409;@Rach_Owl This is the best ranking for those godawful smiling mashed potatoes masquerading as fries
1377410985175080960;@Gennefer This is an acceptable compromise
1377374223442792448;@KellyLynnKrause Actual footage of me M-F https://t.co/BXsDGrxiNr
1377382846269059072;@JawsVTheReturn Goddamnit
1377604382355677189;@IAmJenMcG I don’t even know what call this references and I’m still certain it’s a sucker bet.
1377363078560411648;@erikjensen123 From all I’ve heard from you and Stephen since he passed, yeah I certainly would have.
1377384907790409735;@mgerber937 I mentioned bitcoin once outloud and now my Igram targeted ads are all him and doge dudes
1377317882036592642;@retech_org My pleasure brother 👊
1377451774659923969;@beestokes @BogeyGuyC And there it is ...
1377305231629852674;"@amateurlawprof Dude same. I always tanked saving throws and others when they really counted. 

Luckily my daughter didn’t get that gene, and somehow pulls off some insane maneuvers when she plays"
1377313571651022850;@blackoutpete Nice.
1377314537032933384;".@retech_org makes some awesomely creepy art from old tech and other recycled materials. 
Go check his stuff out https://t.co/gAKJDyDyP2"
1377360618097844224;@analydiamonaco This is like Nth level Stoner-Chef shit
1377368271608016904;@BogeyGuyC Not even at my stoniest.
1377412772695220224;@Gennefer I mean it’s just science
1377384490796941321;"Oh hell yes. She killed it as Dinah. 
#BlackCanaryHBOSeries https://t.co/Ksal8bngiy"
1377370229836292097;Seconded https://t.co/8XxOGtn8jK
1377311939315953664;Today on “Simple Truths” https://t.co/7sUrUa2tmd
1377327967639019520;@Aimee_Dansereau @screencrafting @Coverfly Congrats Aimee!!!
1377368663599116293;@retech_org Or those crazy extreme couponing weirdos
1377451846781001728;@beestokes @BogeyGuyC Now this I could get behind
1377346314376114180;@Rach_Owl Seriously. It’s like a Costco semi just drops pallets at their house
1377309334124699651;"@AllCharisma Excellent! Got my first 2 hours ago. Just a little stiffness. 
I’d say have fun, but who has fun getting shots? 
These kind 💉not those kind🥃"
1377614141972570113;Wise advice on both counts, but then it’s Phil so that’s probably a bit redundant https://t.co/XwDKZNGYX8
1377344038441951232;"@misscharliebond @DeadlockedRooms Oh shit. And I thought the 48 hr film festival over here was madcap. 

Break Legs Charlie 🤘"
1377317240874303491;@ElainaCScott I’m not burnt out. Just a little toasty https://t.co/jlkYqE7hfl
1377318891173539842;@becauseivy @DeneezWilton does a lot of charity work for a dementia org in UK. I’m sure she has some resources to recommend
1377335548294012928;Any day of week and especially if I had an inventory that deep. https://t.co/504M50MF7f
1377593160709369861;@Caissie He’s the only reason I even tried it as a kid. Haven’t looked back.
1377374565899231233;@AndyKindler Good on her for cutting that kind of madness from her life
1377306296030949378;I give it another 15 mins until this meme becomes reality https://t.co/OL6a59rri6 https://t.co/4XJeJpxyJw
1377337740073730049;@camaralenta Good advice 😁
1377547641211473920;@the_jamesdunn I don’t think so. I found out yesterday that fried pickles and peanut butter are a real thing people willing eat.
1377329518608715778;@jmichaelsmith17 @KJsRants SWEET!!!
1377416104155340810;"A wise man (@philip24601) once said (I paraphrase)- as an actor auditioning is your job. Getting the gig is a vacation. 

Change your view and change your results. You relax and book a lot more https://t.co/7NR91QuOvu"
1377546477644447745;@camaralenta Pretty much 😂
1377319550178353153;@becauseivy @DeneezWilton No worries Ivy👊
1377306817961717762;Today on “Shit that Surprises Exactly No One” https://t.co/BOkIGSqW0q
1377381994888331269;"THIS 👇
As T loves to say whenever she directs: let’s keep our expectations realistic and get over the finish line without imploding https://t.co/M37hte72ja"
1377592821054586883;@ThatBloke_Jesus Need the number for a good lawyer?
1377602084506234886;Finally! *whew* https://t.co/5PFV9U8dW0
1377415003460960258;@CitizenSelig Proof they’re all really just biding their time until they kill us by leaving toys on the stairs
1377450513332105217;@2ndHandBookery Actually this one I DID know...
1377448932125642752;@SuzanneGriffin1 @screencrafting @Coverfly You’re welcome Suzanne! 🤘
1377359898241994759;@TJBerry Same.
1377337027541094401;@ditty1013 Congrats Ditty!!!  🙌
1377360831751413762;@snarkylicious All good thoughts for her
1377369309194846212;He ain’t wrong. https://t.co/HSHZ9w1OCN
1377356254415183875;Holy Shit. T may actually watch a Batman cartoon with me now https://t.co/grwVYaTzvA
1377575106277429249;"@Lerona1974Hicks Yeah. The bushes outside the exit of Space Mountain are gonna be well fertilized. 
Smelly, but well fertilized."
1377359817933643778;"@carcarrigan You’re a far braver soul than I. 

TBF it’s the peanut butter that’s throwing me"
1377329644404240389;@Aimee_Dansereau @screencrafting @Coverfly You’re welcome 🤘
1377356988351344640;What in the acid reflux is this monstrosity?!? https://t.co/CWDsBNGksn
1377371427410735111;@KellyLynnKrause Yeah, but that’s my actual day job so 🤷‍♂️
1377354564408500231;Today on “Young’uns Talking Smack” https://t.co/BgJWVcTSDg
1377323048014057475;@DeneezWilton @becauseivy You’re an awesome person Denise! 🙏
1377338889468215297;@kim Reality is scary, the delusions are comforting. Maybe he’ll just end up a hermit in the desert.
1377313509499826179;"@AllCharisma Ha! Same. The jab was quick and easy today, hope yours goes just as well. 

And I have one in a little glass with name on it after I get home from work to celebrate 😊"
1377383344875311104;@ninathedablack That’s the whole thing that’s throwing me!
1377415386769944578;@AllCharisma Amen 🥃
1377449033053179907;@beestokes @BogeyGuyC You’re a far braver man than I
1377361484821360642;@protocrawl Well is she’s anything like my daughter will end up being when she eventually moves out and vista to shop my cabinets and do laundry, that’s likely the only thing well stocked in her fridge
1377352747574423554;"Always remember your hard work and professionalism NEVER goes unnoticed. And one day be the tipping point that creates the big chance 

And their opposites stick with folks just as much and doom chances. 

Keep hustling, but don’t be a jerk https://t.co/LluMw8AEQs"
1377354995239034880;@dogfoodforchair @Rach_Owl You’re not the first to say this to me, and I lament having missed them.
1377381113090351105;@leah_from But.  But. Peanut butter? That’s where it lost me.
1377368569030172672;@oscillate23 Right? My Baba did for my folks too, and my MIL is always handing us stuff on the way out the door.
1377411940150960129;@Gennefer Right? It’s loaded with beta carotene and agave. You can drink to your health guilt free
1377334604860846080;Yes. The answer to the meme’s question is: yes https://t.co/wqkBiRynuT
1377383923961847820;@leah_from That math is making my head hurt. Truly 😂
1377371237094027264;@oscillate23 That’s it.
1377355832229175296;@Klar91 Congrats Kelly!
1377384109413183494;@mgerber937 I think he DM’d me.
1377614231772741639;@Coloradocrest @Barbarajdurkin @ejwwest @JR4_Truth @IBergwiesel @BridgetHolmstro @Robertbigbags @25_cycle @glinch72 @steve_niemiec @CarrudoDon @Narvuntien @paulreardon013 @Climatehope2 @Quantummist @IanDJbrown2 @FillmoreWhite @TheDisproof @Canadianworker2 @jimdtweet @MedBennett @d_e_mol @RoyPentland @Sander_1954 @variegated2 @redforged42 @Climate_Takes @KenworthCowboy1 @cjtjgeol @maxo531 @DawnTJ90 @DefectingGrey @EcoSenseNow @jefftonna1 @GeraldKutney @bjames280961 @BubbasRanch @gordonrlove @fagandr1 @PACleanwater @Robin_Hagues @CalvaryCroll @ArchieG74346492 @tenbobargument @KirkMMaxey @RijpeW @no2wind @kravietz_ @Dardedar @0Sundance Thorium simply doesn't work .. yet, and may never do so without  very significant investment and focused research..
1377311728644599810;"@Quantummist @JR4_Truth @TheDisproof @Katyaagolden @paulreardon013 @CarrudoDon @steve_niemiec @BridgetHolmstro @ejwwest @Robertbigbags @25_cycle @glinch72 @Narvuntien @Climatehope2 @Barbarajdurkin @IanDJbrown2 @FillmoreWhite @Canadianworker2 @jimdtweet @MedBennett @d_e_mol @RoyPentland @Sander_1954 @variegated2 @redforged42 @Climate_Takes @KenworthCowboy1 @cjtjgeol @maxo531 @DawnTJ90 @DefectingGrey @EcoSenseNow @jefftonna1 @GeraldKutney @bjames280961 @BubbasRanch @gordonrlove @fagandr1 @PACleanwater @Robin_Hagues @CalvaryCroll @ArchieG74346492 @tenbobargument @KirkMMaxey @RijpeW @no2wind @kravietz_ @Dardedar @0Sundance @thinks_about_it So your ""own intellectual content"" about clouds comes from where exactly?"
1377442397148348416;"@JR4_Truth @CarrudoDon @TheDisproof @paulreardon013 @Quantummist @RijpeW @glinch72 @25_cycle @Katyaagolden @MartinJBern @Climatehope2 @ejwwest @steve_niemiec @BridgetHolmstro @Robertbigbags @Narvuntien @Barbarajdurkin @IanDJbrown2 @FillmoreWhite @Canadianworker2 @jimdtweet @MedBennett @d_e_mol @RoyPentland @Sander_1954 @variegated2 @redforged42 @Climate_Takes @KenworthCowboy1 @cjtjgeol @maxo531 @DawnTJ90 @DefectingGrey @EcoSenseNow @jefftonna1 @GeraldKutney @bjames280961 @BubbasRanch @gordonrlove @fagandr1 @PACleanwater @Robin_Hagues @CalvaryCroll @ArchieG74346492 @tenbobargument @KirkMMaxey @no2wind @kravietz_ @Dardedar @0Sundance Sure.

https://t.co/3X46XDtuFI"
1377433626560716804;@FillmoreWhite @JR4_Truth @CarrudoDon @TheDisproof @paulreardon013 @Quantummist @RijpeW @glinch72 @25_cycle @Katyaagolden @MartinJBern @Climatehope2 @ejwwest @steve_niemiec @BridgetHolmstro @Robertbigbags @Narvuntien @Barbarajdurkin @IanDJbrown2 @Canadianworker2 @jimdtweet @MedBennett @d_e_mol @RoyPentland @Sander_1954 @variegated2 @redforged42 @Climate_Takes @KenworthCowboy1 @cjtjgeol @maxo531 @DawnTJ90 @DefectingGrey @EcoSenseNow @jefftonna1 @GeraldKutney @bjames280961 @BubbasRanch @gordonrlove @fagandr1 @PACleanwater @Robin_Hagues @CalvaryCroll @ArchieG74346492 @tenbobargument @KirkMMaxey @no2wind @kravietz_ @Dardedar @0Sundance The summer of 2018 and 2019 were a massive wake-up call for many people in Europe with widespread drought, massive tree die-offs and fish kill all over the region due to oxygen depletion.
1377365104547692545;@JR4_Truth @CarrudoDon @TheDisproof @paulreardon013 @Quantummist @RijpeW @glinch72 @25_cycle @Katyaagolden @MartinJBern @Climatehope2 @ejwwest @steve_niemiec @BridgetHolmstro @Robertbigbags @Narvuntien @Barbarajdurkin @IanDJbrown2 @FillmoreWhite @Canadianworker2 @jimdtweet @MedBennett @d_e_mol @RoyPentland @Sander_1954 @variegated2 @redforged42 @Climate_Takes @KenworthCowboy1 @cjtjgeol @maxo531 @DawnTJ90 @DefectingGrey @EcoSenseNow @jefftonna1 @GeraldKutney @bjames280961 @BubbasRanch @gordonrlove @fagandr1 @PACleanwater @Robin_Hagues @CalvaryCroll @ArchieG74346492 @tenbobargument @KirkMMaxey @no2wind @kravietz_ @Dardedar @0Sundance So it's clear: The West lives more carbon intense and historically added the most to the problem.
1377317928287232003;@Quantummist @JR4_Truth @TheDisproof @Katyaagolden @paulreardon013 @CarrudoDon @steve_niemiec @BridgetHolmstro @ejwwest @Robertbigbags @25_cycle @glinch72 @Narvuntien @Climatehope2 @Barbarajdurkin @IanDJbrown2 @FillmoreWhite @Canadianworker2 @jimdtweet @MedBennett @d_e_mol @RoyPentland @Sander_1954 @variegated2 @redforged42 @Climate_Takes @KenworthCowboy1 @cjtjgeol @maxo531 @DawnTJ90 @DefectingGrey @EcoSenseNow @jefftonna1 @GeraldKutney @bjames280961 @BubbasRanch @gordonrlove @fagandr1 @PACleanwater @Robin_Hagues @CalvaryCroll @ArchieG74346492 @tenbobargument @KirkMMaxey @RijpeW @no2wind @kravietz_ @Dardedar @0Sundance @thinks_about_it Vague. Do you know of any evidence that clouds as a feedback are a large contributor to our warming in the last decades?
1377352984728760322;"@JR4_Truth @paulreardon013 @Climatehope2 @Quantummist @TheDisproof @Katyaagolden @CarrudoDon @steve_niemiec @BridgetHolmstro @ejwwest @Robertbigbags @25_cycle @glinch72 @Narvuntien @Barbarajdurkin @IanDJbrown2 @FillmoreWhite @Canadianworker2 @jimdtweet @MedBennett @d_e_mol @RoyPentland @Sander_1954 @variegated2 @redforged42 @Climate_Takes @KenworthCowboy1 @cjtjgeol @maxo531 @DawnTJ90 @DefectingGrey @EcoSenseNow @jefftonna1 @GeraldKutney @bjames280961 @BubbasRanch @gordonrlove @fagandr1 @PACleanwater @Robin_Hagues @CalvaryCroll @ArchieG74346492 @tenbobargument @KirkMMaxey @RijpeW @no2wind @kravietz_ @Dardedar @0Sundance @thinks_about_it ""There is high level of agreement on broad general concepts like...it's gotten a bit warmer, or CO2 contributes to warming.""

Correction: It got a lot warmer and CO2 is the reason for that. https://t.co/UtbS0VamHy"
1377614088998641667;"@25_cycle @RobMeekel @JR4_Truth @CarrudoDon @TheDisproof @paulreardon013 @Quantummist @RijpeW @glinch72 @Katyaagolden @MartinJBern @Climatehope2 @ejwwest @steve_niemiec @BridgetHolmstro @Robertbigbags @Narvuntien @Barbarajdurkin @IanDJbrown2 @FillmoreWhite @Canadianworker2 @jimdtweet @MedBennett @d_e_mol @RoyPentland @Sander_1954 @variegated2 @redforged42 @Climate_Takes @KenworthCowboy1 @cjtjgeol @maxo531 @DawnTJ90 @DefectingGrey @EcoSenseNow @jefftonna1 @GeraldKutney @bjames280961 @BubbasRanch @gordonrlove @fagandr1 @PACleanwater @Robin_Hagues @CalvaryCroll @ArchieG74346492 @tenbobargument @KirkMMaxey @no2wind @kravietz_ @Dardedar "" who claims to be Jewish""

That I don't know but he has a thing for far-right conspiracy theories. https://t.co/31Yi5Mm7cV"
1377612743763755017;@RobMeekel @JR4_Truth @CarrudoDon @TheDisproof @paulreardon013 @Quantummist @RijpeW @glinch72 @25_cycle @Katyaagolden @MartinJBern @Climatehope2 @ejwwest @steve_niemiec @BridgetHolmstro @Robertbigbags @Narvuntien @Barbarajdurkin @IanDJbrown2 @FillmoreWhite @Canadianworker2 @jimdtweet @MedBennett @d_e_mol @RoyPentland @Sander_1954 @variegated2 @redforged42 @Climate_Takes @KenworthCowboy1 @cjtjgeol @maxo531 @DawnTJ90 @DefectingGrey @EcoSenseNow @jefftonna1 @GeraldKutney @bjames280961 @BubbasRanch @gordonrlove @fagandr1 @PACleanwater @Robin_Hagues @CalvaryCroll @ArchieG74346492 @tenbobargument @KirkMMaxey @no2wind @kravietz_ @Dardedar Are you high Meekel? NOAA reported the exact Sciencebrief I posted. 🤡
1377320228703600645;"@Quantummist @JR4_Truth @TheDisproof @Katyaagolden @paulreardon013 @CarrudoDon @steve_niemiec @BridgetHolmstro @ejwwest @Robertbigbags @25_cycle @glinch72 @Narvuntien @Climatehope2 @Barbarajdurkin @IanDJbrown2 @FillmoreWhite @Canadianworker2 @jimdtweet @MedBennett @d_e_mol @RoyPentland @Sander_1954 @variegated2 @redforged42 @Climate_Takes @KenworthCowboy1 @cjtjgeol @maxo531 @DawnTJ90 @DefectingGrey @EcoSenseNow @jefftonna1 @GeraldKutney @bjames280961 @BubbasRanch @gordonrlove @fagandr1 @PACleanwater @Robin_Hagues @CalvaryCroll @ArchieG74346492 @tenbobargument @KirkMMaxey @RijpeW @no2wind @kravietz_ @Dardedar @0Sundance @thinks_about_it DecadeS!, do you know what a plural is?

""  You mean the calculated 0.08 degrees Celsius""

On what denier blog did you get that fantasy number? Or is it another one of your random thoughts a.k.a. ""intellectual property""?"
1377429928292061184;"@25_cycle @JR4_Truth @CarrudoDon @TheDisproof @paulreardon013 @Quantummist @RijpeW @glinch72 @Katyaagolden @MartinJBern @Climatehope2 @ejwwest @steve_niemiec @BridgetHolmstro @Robertbigbags @Narvuntien @Barbarajdurkin @IanDJbrown2 @FillmoreWhite @Canadianworker2 @jimdtweet @MedBennett @d_e_mol @RoyPentland @Sander_1954 @variegated2 @redforged42 @Climate_Takes @KenworthCowboy1 @cjtjgeol @maxo531 @DawnTJ90 @DefectingGrey @EcoSenseNow @jefftonna1 @GeraldKutney @bjames280961 @BubbasRanch @gordonrlove @fagandr1 @PACleanwater @Robin_Hagues @CalvaryCroll @ArchieG74346492 @tenbobargument @KirkMMaxey @no2wind @kravietz_ @Dardedar @0Sundance Another example:

""In South Carolina there are 78,838 residential properties (between one to four units), that have substantial flood risk that are expected to have a collective loss of $1.2 billion this year, the report shows""

https://t.co/PDipFfATeM"
1377422075531497476;"@IanDJbrown2 @Coloradocrest @Katyaagolden @glinch72 @Narvuntien @25_cycle @paulreardon013 @CarrudoDon @steve_niemiec @BridgetHolmstro @JR4_Truth @ejwwest @Robertbigbags @Climatehope2 @Quantummist @Barbarajdurkin @FillmoreWhite @TheDisproof @Canadianworker2 @jimdtweet @MedBennett @d_e_mol @RoyPentland @Sander_1954 @variegated2 @redforged42 @Climate_Takes @KenworthCowboy1 @cjtjgeol @maxo531 @DawnTJ90 @DefectingGrey @EcoSenseNow @jefftonna1 @GeraldKutney @bjames280961 @BubbasRanch @gordonrlove @fagandr1 @PACleanwater @Robin_Hagues @CalvaryCroll @ArchieG74346492 @tenbobargument @KirkMMaxey @RijpeW @no2wind @kravietz_ @Dardedar @0Sundance 😂

Blocked for a harmless video."
1377339299310399491;@JR4_Truth @Climatehope2 @Quantummist @TheDisproof @Katyaagolden @paulreardon013 @CarrudoDon @steve_niemiec @BridgetHolmstro @ejwwest @Robertbigbags @25_cycle @glinch72 @Narvuntien @Barbarajdurkin @IanDJbrown2 @FillmoreWhite @Canadianworker2 @jimdtweet @MedBennett @d_e_mol @RoyPentland @Sander_1954 @variegated2 @redforged42 @Climate_Takes @KenworthCowboy1 @cjtjgeol @maxo531 @DawnTJ90 @DefectingGrey @EcoSenseNow @jefftonna1 @GeraldKutney @bjames280961 @BubbasRanch @gordonrlove @fagandr1 @PACleanwater @Robin_Hagues @CalvaryCroll @ArchieG74346492 @tenbobargument @KirkMMaxey @RijpeW @no2wind @kravietz_ @Dardedar @0Sundance @thinks_about_it Gibberish.
1377332373755338758;"@JR4_Truth @Quantummist @TheDisproof @Katyaagolden @paulreardon013 @CarrudoDon @steve_niemiec @BridgetHolmstro @ejwwest @Robertbigbags @25_cycle @glinch72 @Narvuntien @Climatehope2 @Barbarajdurkin @IanDJbrown2 @FillmoreWhite @Canadianworker2 @jimdtweet @MedBennett @d_e_mol @RoyPentland @Sander_1954 @variegated2 @redforged42 @Climate_Takes @KenworthCowboy1 @cjtjgeol @maxo531 @DawnTJ90 @DefectingGrey @EcoSenseNow @jefftonna1 @GeraldKutney @bjames280961 @BubbasRanch @gordonrlove @fagandr1 @PACleanwater @Robin_Hagues @CalvaryCroll @ArchieG74346492 @tenbobargument @KirkMMaxey @RijpeW @no2wind @kravietz_ @Dardedar @0Sundance @thinks_about_it Source: John Mc Lean, published in Scirp.

Keep 'em coming."
